topic,mean_reaction,mean_sentiment,mean_confidence,avg_views,n_posts,example_post
501,-0.184,-0.2,0.7906014055013657,178292.1,20,"Педали года: Adidas выпустит лимитку по «Клинку, рассекающему демонов». Будет три модели: с Танджиро Камадо, Кёджуро Ренгоку и Тенгеном Узуи. Продажи стартуют с 1 ноября по $110 — наши перекупы точно подхватят"
452,-0.06945,-0.3,0.8593571126461029,240545.5,20,"РЖД сократило доплаты сотрудникам в рамках «оптимизации», что приведёт к снижению доходов и росту нагрузки. На фоне финансовых трудностей из-за падения грузоперевозок часть работников отправили в неоплачиваемые отпуска."
440,0.07419999999999999,0.6,0.7737311542034149,192974.75,20,"«Я не думаю, что Россия нападет на других союзников. Мы сделаем так, чтобы этого не произошло», заявил Трамп"
557,0.4525,-0.2,0.7538471892476082,323287.65,20,"Наконец-то редизайн: Apple готовят сверхтонкий iPhone 17 в новом дизайне, говорят инсайдеры. Задние камеры переместятся чуть выше и ближе к центру верхней рамки. Помимо прочего, динамический остров станет еще меньше, а цена значительно выше. Но изменения коснутся только одной модели в новой линейке. Представят на осенней презентации 2025 года."
538,0.2217,-0.5,0.756421223282814,333259.0,20,"Adobe выпустила камеру МЕЧТЫ для iPhone — Project Indigo. Приложение создаёт идеальный снимок из 32 кадров подряд — меньше шума, больше деталей, никаких пересветов. Это не просто улучшалка — можно вручную настроить выдержку, ISO, баланс белого, фокус и даже снимать в RAW. Есть фишки для профи: длинная экспозиция, суперразрешение при зуме, удаление бликов, интеграция с Lightroom. Работает бесплатно и без регистрации Adobe. Сохраняем и тестим — тут."
430,0.05639999999999999,-0.1,0.8077423989772796,232880.05,20,"Рядовой Андрей Макан к службе готов — брат, увидимся через 365 дней — он просто хайпится..."
406,-0.0521,0.5,0.7697430789470673,259449.1,20,"В Петербурге 49-летний мужчина застрелил у лифта из карабина 73-летнего соседа, провожавшего дочь в школу, а потом спустился в свою квартиру этажом ниже и совершил суицид, сообщили в СК. Тела обоих нашли сегодня в доме на Кременчугской улице, возбуждено дело об убийстве, совершенном с особой жестокостью. По данным источника РИА Новости, при нападении погиб архитектор Супоницкий"
448,0.0,1.0,0.7514214724302292,181465.3,20,"Vast Space построила первую в мире частную космическую станцию Компания Vast Space завершила строительство Haven-1 — первой частной космической станции. Модуль запустят на орбиту к концу 2025 года с помощью ракеты Falcon 9. Станция будет доступной не только для астронавтов, но и для космических туристов. Стоимость билета пока не раскрывается, но оставить заявку на путешествие можно через сайт компании."
460,-0.31105,-0.55,0.7606137722730637,172422.9,20,"Самолет Ан-2 совершил жесткую посадку на юге Красноярского края, сообщили в региональной транспортной прокуратуре. «На борту находилось два человека. Обстоятельства и причины авиационного события устанавливаются». По данным «112», находившиеся на борту люди погибли, а само судно упало недалеко от одной из воинских частей в Ермаковском районе. На месте работают спасатели."
446,0.04715,-0.6,0.8050801485776902,185770.4,20,"Дешевизна выстрела лазерного оружия делает его «идеальным убийцей дронов», пишет The Economist. Мощности лазера достаточно для выведения их из строя, и различные страны уже отчитывались о применении или испытания лазерного оружия против БПЛА. В прошлом году появились данные, что США применили лазерное оружие, отражая атаку на Ближнем Востоке. Но Пентагон официально не подтверждал эти данные. В июне этого года правительство России сообщило о проведении масштабных испытаний перспективных лазерных систем противодействия беспилотникам. Свое лазерное оружие разрабатывает и Израиль — система называется «Железный луч» по аналогии с системой ПВО «Железный купол». Разработки в этой области ведет и Китай. Фото: U.S. Navy / Global Look Press Следить за новостями РБК в Telegram"
555,0.04189473684210525,-0.7894736842105263,0.8116097638481542,162729.0,19,"Чистим свой ПК от мусора как профессионалы — эти тулзы эффективно разгружают систему и поднимают FPS в несколько кликов. Revo Uninstaller — выдирает программы с корнями, даже из реестра. TreeSize — показывает, какие папки пожирают гигабайты, и помогает расчистить место. WizTree — визуальный анализатор диска, который работает в десятки раз быстрее стандартного Windows-анализа. MinerSearch — ищет скрытые майнеры и удаляет их подчистую. RAMMap — очищает кэш оперативки и даёт системе второе дыхание. BCUninstaller — удаляет весь мусор и предустановленный софт за пару кликов. Сохраняем и отправляем друзьям."
499,0.379578947368421,0.15789473684210525,0.7806864851399472,303891.1052631579,19,"«Город дорог» — откровенная пропаганда наркотиков: Мизулина обратилась в МВД с просьбой провести проверку альбома Гуфа «Минимум в половине треков содержится откровенная пропаганда наркотиков. На это обратили внимание подписчики. Вероятно, из-за хайпа, который создали в СМИ. Поэтому на днях мы обратились в МВД с просьбой провести проверку», — полное заявление Мизулиной Справедливо? — удаляйте уже, пох — харе)) это всего лишь строчки, не более"
437,0.10257894736842105,-0.2631578947368421,0.7770389694916574,137651.26315789475,19,"Врио премьера Таиланда Пхумтхам Вечайчай после разговора с Трампом заявил, что Таиланд согласен на перемирие с Камбоджей. «Однако Таиланд хотел бы видеть искреннее намерение противоположной стороны», добавил он"
429,0.12473684210526316,-0.2631578947368421,0.7931685071242484,270203.4736842105,19,"«Открытые угрозы» в адрес Венгрии со стороны президента Украины Владимира Зеленского не останутся незамеченными, заявил премьер-министр Виктор Орбан. Его слова приводит Magyar Nemzet. «Зеленский открыто угрожал Венгрии. Он признал, что они [ВСУ] наносят удары по трубопроводу «Дружба», потому что мы не поддерживаем их вступление в Евросоюз. Это еще раз доказывает, что венгры приняли правильное решение». Орбан отметил, что «с помощью шантажа, взрывов и угроз» Украина не сможет обеспечить себе место в Евросоюзе. Он также предупредил, что «слова Зеленского не останутся без последствий». Фото: Pierre Crom / Getty Images"
426,-0.125,0.10526315789473684,0.7390219820173163,186209.73684210525,19,Спасатели продолжают разбирать завалы на месте взрыва на заводе в Рязанской области
475,0.07968421052631577,0.15789473684210525,0.809031583760914,291372.5789473684,19,"Финал «Очень странных дел» и новая «Игра в кальмара» — Netflix рассказали про главные релизы этого года. Что показали: – Финал «Очень странных дел». Пятый сезон поделили на три части. Начало выпустят 26 ноября, вторую часть — 25 декабря, а конец — 31 декабря; – Первый трейлер третьего сезона «Игры в кальмара». Продолжение выйдет 27 июня. После него сериал обещают завершить; – Первые 6 минут второго сезона «Уэнсдей». К касту присоединится Леди Гага. Ждем в августе; – Следующий фильм серии «Достать ножи» с Дэниелом Крейгом в главной роли. Релиз 12 декабря; – Новый проект Гильермо дель Торо «Франкенштейн». Выходит в ноябре. Сохраняем в вочлисты."
479,0.44678947368421057,-0.47368421052631576,0.7984485563478971,246912.84210526315,19,"Оборот взломанного российскими хакерами маркетплейса БПЛА для ВСУ в 2024 году превысил $2 млрд, выяснило РИА Новости на основе переданных документов"
458,0.5831052631578948,-0.5789473684210527,0.8065734568395113,448705.63157894736,19,"Сегодня родился новый МИЛЛИАРДЕР — сразу 8 «спящих» биткоин-кошельков внезапно активизировались. До этого их никто не трогал 14 (!) лет. Битки на кошельках были куплены по курсу от $0,78 до $3,37, всего 80 0009 монет. Сейчас это 8,9 млрд долларов или 678 МИЛЛИАРДОВ рублей. Кто-то нашёл свой старый жёсткий диск."
478,0.2920526315789474,-0.631578947368421,0.7986319692511308,205148.36842105264,19,"Комары любят тех, кто ПИЛ ПИВО И ЗАНИМАЛСЯ СЕКСОМ — ученые выяснили у кого насекомые пьют кровь чаще Эксперимент прошел в полевых условиях на фестивале: 500 добровольцев клали руки в бокс с комарами, которые не могли их укусить, но чуяли ЗАПАХ В результате любители веселой ночи на 35% были привлекательнее для кровососов. А вот если человек недавно мылся или пользовался солнцезащитой — шанс стать мишенью снижался — так вот почему меня постоянно кусают! — я себя задефал от комаров, получается"
473,-0.03210526315789474,-0.5263157894736842,0.8049838511567367,186679.05263157896,19,"Российские банки предложили ЦБ замораживать переводы граждан на 48 часов. Согласно инициативе, операции от 10 до 50 тысяч рублей могут блокировать на сутки, а свыше 50 тысяч — на двое. Если отправитель заявит, что перевод был сделан без его согласия, банк получателя сможет автоматически заморозить всю сумму."
519,0.22183333333333333,-0.1111111111111111,0.7879639996422662,154166.83333333334,18,"Intel столкнулась с проблемами качества при тестировании новой производственной технологии 18A, на которую компания возлагала надежды в борьбе за лидерство на рынке чипов. Как сообщает Reuters со ссылкой на источники, лишь небольшая часть процессоров Panther Lake, выпущенных по этой технологии, соответствует требованиям для поставки клиентам. Компания инвестировала миллиарды долларов в разработку 18A-версии процессора Panther Lake, включая модернизацию производственных мощностей, чтобы конкурировать с TSMC. Intel планировала начать массовое производство в 2025 году и позиционировала чипы в качестве прорыва. Однако, как пишет агентство, текущие показатели качества далеки от целевых. Финансовый директор Intel Дэвид Цинснер в интервью Reuters заявил, что выход годных изделий традиционно начинается с низкого уровня и улучшается со временем. По его словам, «это только начало пути». Intel не исключила отказа от производства передовых моделей чипов, включая следующее поколение 14A, если заказчики не будут найдены."
561,0.37127777777777776,-0.7777777777777778,0.8038298620118035,122815.05555555556,18,"Пользователи Windows 10 и 11 могут удалить встроенный браузер Edge, если они проживают в одной из стран Евросоюза. Для жителей других стран эта функция стала доступна с помощью сторонней утилиты. Для этого нужно загрузить приложение MSEdgeRedirect с GitHub и при запуске программы выбрать опцию «Europe Mode»."
445,0.0,-1.0,0.810286412636439,407079.5,18,"Китайское национальное космическое управление опубликовало ""селфи"" космического аппарата ""Тяньвэнь-2"" на фоне Земли, снятое самим аппаратом из космоса. По данным управления, зонд сейчас находится в 43 миллионах километров от Земли. Его миссия заключается в доставке грунта с астероида 2016HO3 и проведении орбитальных исследований кометы 311P в поясе астероидов между Марсом и Юпитером"
553,0.6814444444444444,0.3333333333333333,0.7586121757825216,239987.33333333334,18,"Мужик сравнил цены в Таиланде сейчас и восемь лет назад, чтобы понять, насколько всё подорожало Спойлер: почти ничего не изменилось Например: Апельсины — восемь лет назад стоили 79 бат (190 рублей), сейчас 65 (156 рублей); Мука — как была 35 бат (85 рублей), так и осталась; Молоко — 88 бат (212 рублей), сейчас 99 (238 рублей); Яйца — 77 бат (185 рублей), сейчас 107 (257 рублей); Теперь представь, если бы у нас тоже остались старые цены"
450,1.0,-1.0,0.8157221509350671,200376.05555555556,18,"Для покупки номера телефона в Telegram теперь нужно проходить верификацию по паспорту. Новые правила ввела платформа Fragment, на которой пользователи могут покупать номера, юзернеймы, Premium и звезды. KYC обязателен для всего. Кроме паспорта нужно предоставить email, телефон и фото. Данные обрабатывает сторонняя платформа для верификации Sumsub. Подписку Telegram Premium и Telegram Stars без прохождения KYC можно купить в ."
484,0.1506470588235294,-0.5294117647058824,0.7673104720957139,178263.4705882353,17,БЫСТРЕЕ! В Тиктоке набирает популярность очередной мем с Меллстроем — под этим звуком уже более 24к видео — пам-бам-бам бам — ну видосы реально жиза
456,-0.2773529411764706,0.29411764705882354,0.7681371254079482,184251.76470588235,17,"На Сахалине спасатели эвакуируют жителей подтопленных домов: в Невельском районе из-за осадков река Казачка вышла из берегов, подтопив 24 приусадебных участка и семь домов"
500,0.4272941176470588,-0.058823529411764705,0.7809626109459821,267774.35294117645,17,"Рынок акций продолжает умеренно снижаться на утренних торгах в понедельник Индекс IMOEX2 теряет около 0,2%. «Сегодня в Вашингтоне состоятся американо-украинские переговоры, и если пройдет без эксцессов, то активные участники рынка начнут разыгрывать карту будущих трехсторонних переговоров. После возврата индекса выше 3000 пунктов, следующим сильным ориентиром вверх станет мартовский межсессионный гэп под 3150 пунктов, а локальная промежуточная преграда — апрельские пики над 3050 пунктов», — считает эксперт «БКС Мир инвестиций» Михаил Зельцер. Данные: TradingView Подписаться на «Сам ты инвестор!»"
518,0.6221176470588236,-0.4117647058823529,0.7973839605555815,176176.88235294117,17,"— Папа, а как ты познакомился с мамой? — Она спустилась на меня с самих небес"
540,0.24211764705882352,-0.6470588235294118,0.8245403345893411,227151.82352941178,17,"В NASA провели эксперимент: что сможет сделать человечество, если появится реальная угроза столкновения с астероидом. Условия задавались следующие: через 14 лет, с вероятностью в 72%, планета столкнется с астероидом размером от 100 до 320 метров. Эксперимент показал, что люди бессильны перед таким типом угроз. Причина проста — нет четкого алгоритма действий при подобных катаклизмах. NASA заявили, что даже если начинать делать защиту от астероидов прямо сейчас, то все будет осложняться финансированием, сменой руководства, персонала и течением мировых событий."
545,0.3232941176470588,-0.8823529411764706,0.8140988174606772,158192.17647058822,17,"Стартап намерен синтезировать золото в промышленных масштабах в ядерном реакторе Базирующийся в Сан-Франциско стартап Marathon Fusion объявил о намерении реализовать мечту средневековых алхимиков и поставить на поток превращение ртути в золото внутри термоядерного реактора. Хотя идея звучит как фантастика, она основана на реальных принципах ядерной физики. По прикидкам основателей стартапа, токамак мощностью 1 ГВт сможет давать до 5 тонн золота в год в качестве побочного продукта выработки термоядерной энергии. В текущих биржевых ценах это около $545 млн. за 5 тонн. Однако есть нюанс — пустить синтетическое золото сразу в оборот не получится, его придется хранить 14-18 лет, пока уровень его радиоактивности не снизится до безопасного уровня."
439,0.11300000000000002,-0.6470588235294118,0.8064172443221597,259124.35294117648,17,"Система расчетов в нацвалютах является приоритетом для Мьянмы в сотрудничестве с Россией, заявил РИА Новости министр финансов и доходов республики Кан Зо"
438,-0.022764705882352944,0.29411764705882354,0.7752910817370695,231493.17647058822,17,"Чача УБИЛА почти всю семью в Адлере — три человека погибли и ещё один пострадал после покупки напитка с рук на местном рынке «Баzар» По словам местных, среди погибших — мать, бабушка и брат. Жена брата тоже пила отравленную чачу, но выжила, её госпитализировали. Задержаны двое продавцов"
481,0.2501764705882353,0.058823529411764705,0.8002529144287109,208440.0,17,"Дональд Трамп и Александр Лукашенко провели телефонный разговор, сообщает «Пул Первого». «Целью звонка было поблагодарить его за освобождение 16 заключенных. Мы также обсуждаем освобождение 1,300 дополнительных заключенных», — написал Трамп в соцсети Truth Social. По его словам, обсуждались многие темы, включая визит Владимира Путина на Аляску. Трамп добавил, что с нетерпением ждет встречи с Лукашенко в будущем"
563,0.6977058823529412,0.23529411764705882,0.8367260659442228,136592.41176470587,17,"Маск: первый пациент с имплантом Neuralink жив и уже освоил управление курсором Илон Маск поделился первыми результатами вживления чипа Neuralink в головной мозг человека, которое прошло в конце января этого года. Пациент уже умеет управлять компьютерной мышью силой мысли и продолжает учиться новым навыкам. Маск считает, что доброволец полностью восстановился, а вмешательство в ткани его мозга не вызвало каких-либо побочных эффектов."
457,0.4625,0.5625,0.7702416330575943,228085.0625,16,"Lada Vesta попала в ДТП под Владимиром, предположительно, из-за блокировки руля, сообщил РИА Новости автоюрист Александр Шумский. По его словам, жительница Гусь-Хрустального района отвезла в город дочь-школьницу, мужа и мать и возвращалась домой по знакомой дороге. И в этот момент, как она утверждает, у нее клинит руль, и ее выносит на обочину, где она цепляет, может быть, кочку или еще что-то, и в итоге машину переворачивает четыре-пять раз После этого водитель попала в больницу, ей предстоит очередная операция. Собеседник рассказал, что сам вышел на водителя, узнав про этот случай. ""АвтоВАЗ"" сообщил РИА Новости, что намерен всесторонне расследовать инцидент, после этого можно говорить о его причинах"
451,0.0,-1.0,0.8234548419713974,440137.25,16,"Российские войска освободили Новопетровское в Днепропетровской области, сообщили в Минобороны"
495,-0.005437499999999991,-0.375,0.7843271754682064,175640.625,16,ОФИЦИАЛЬНО: в Roblox теперь есть университет В рамках форума «Москва 2030» построили точную копию территории «Облачные города»в новом кампусе Бауманки. Такое образование нам нравится
468,-0.3943125,-0.875,0.7783150188624859,207269.0,16,"Временные ограничения на прием и выпуск судов введены в аэропорту Волгограда, сообщили в Росавиации"
564,0.1735625,-0.5,0.8025365062057972,352426.875,16,"СЕГОДНЯ БИЛЕТЫ — ВДВОЕ ДЕШЕВЛЕ! Аэрофлот выкатил масштабную распродажу, и времени — почти нет Только сегодня — можно урвать билеты со скидкой Даты с 10 ноября по 28 марта. Идеально, чтобы сбежать от холода и будней Примеры цен из Москвы, туда-обратно: Сочи — 9 000 ₽ Стамбул — 23 200 ₽ Ташкент — 15 700 ₽ Ереван — 17 200 ₽ Пекин — 32 600 ₽ У вас всего сутки, чтобы успеть приобрести билеты! А они заканчиваются быстро, как и время на раздумья"
514,0.288625,-0.125,0.7807437367737293,129147.3125,16,"Классический серфинг устойчиво ассоциируется с океанским побережьем, но современные технологии меняют это представление. Для серфинга можно использовать не только естественные волны, но и искусственные. Серферы впервые опробовали технологии волногенерации в 1966 году. В XXI веке все более продвинутые инновации получают широкое распространение и признание у профессионалов и любителей, позволяя заниматься серфингом в любое время на стабильных регулируемых волнах. Рассказываем, как поймать двухметровую волну прямо в городской застройке, вдали от морских пляжей. РБК Тренды"
505,0.25737499999999996,-0.5,0.7996800690889359,179232.1875,16,"В России предложили заменить куклы Барби на «пупсов» для поднятия рождаемости Кукол Барби надо заменить на «пупсиков» или ролевые игры «Мама-дочка» для улучшения демографии, заявила председатель Свердловского регионального отделения Союза женщин России Ирина Чемезова. Мы должны думать о том, чтобы в детях взращивать желание будущего родительства. Это могут быть игровые домики, коляски с пупсиками, потому что мальчик и девочка — это будущие родители, они должны с детства привыкать заботиться о ребенке. — заявила Ирина Чемезова"
554,-0.11099999999999999,-0.75,0.7925063483417034,204047.5,16,"По данным Politico, прямо сейчас команда Трампа направляется в Саудовскую Аравию для переговоров с делегациями из России и Украины. Ранее Bloomberg сообщал, что там же планируется личная встреча Трампа и Путина"
548,0.3151875,-0.625,0.8022565543651581,205736.8125,16,"«Мир танков», возможно, ВСЁ. Активы популярной питерской студии «Леста Игры» арестованы. Рассказываем, что случилось: • Под арест попали сразу три юрлица студии: головная компания, московский офис и издатель. • Решение вынесли ещё 17 апреля, но известно стало только сейчас. Причины ареста не раскрываются. • «Леста Игры» управляет проектами «Мир танков», «Мир кораблей» и Tanks Blitz. Срочно сообщи бате."
491,0.07068749999999999,-0.625,0.8272487446665764,242469.5625,16,"Сам факт попыток Запада возобновить санкции против Ирана возмутителен, заявил Лавров в интервью RT для программы ""Мосты на Восток"
487,-0.4845,0.1875,0.7857739105820656,214444.0625,16,"Поезда из Белоруссии в Смоленск отменили после столкновения грузового автомобиля с грузовым поездом в Смоленской области, сообщили в пресс-службе Белорусской железной дороги. Так, отменили два поезда № 6705/6706 и № 6709/6710 отправлением из Смоленска, а также поезда № 6707/6708 и № 6711/6712 отправлением из Заольши. Для устранения последствий происшествия в Смоленскую область направлены пожарный аварийно-спасательный и восстановительный поезда БЖД"
485,0.3488,0.4666666666666667,0.7704363783200582,258892.8,15,"Российский школьник внесен в скандально известную украинскую базу ""Миротворец"", его персональные данные опубликованы на сайте базы, выяснило РИА Новости"
482,0.14606666666666665,0.0,0.7984369993209839,171338.0,15,"Егор Крид ищет жену и будущую маму для своего ребёнка После видео, где футболист трогательно показал сердечко дочке, артист отметил, что мечтает делать так же на своих концертах Пока возлюбленная не нашлась, Крид в шутку предложил писать ему в директ — и теперь там тысячи сообщений от девушек. Критерии: «Если вдруг вы свободны, умны, красивы, не только внешне, но и внутренне, то знайте, что если вы моя судьба, то мы с вами обязательно встретимся» Отсылаем незамужним подругам, в директе у Егора шоу «Холостяк»"
528,0.6121333333333333,-0.4666666666666667,0.7947390715281168,148547.86666666667,15,Умер Александр Масляков — печальную новость принес официальный канал КВН. Вечная память
541,0.48893333333333333,-0.13333333333333333,0.8414251049359639,166414.33333333334,15,"Женщина собралась на вечеринку в очень откровенном платье Ее мужчина решил узнать у комментаторов приемлемо ли такое надевать матери полугодовалого ребенка Ваше мнение? — нет конечно, это п полнейший — красивая девушка, красивая фигура, почему нет?"
494,-0.1754666666666667,0.3333333333333333,0.7920686801274618,231969.13333333333,15,Диабет второго типа ПОБЕЖДЕН — колоть инсулин БОЛЬШЕ НЕ НУЖНО. Теперь 500 миллионов больных скоро избавятся от постоянных уколов! Ученые совместили процедуру ReCET и прием семаглутида — лечение отлично сработало на 86% пациентов. Люди буквально выкинули свои шприцы и вздохнули свободно. Впереди массовые испытания — верим
483,-0.362,-0.26666666666666666,0.8044228394826253,209602.0,15,"Госдума приняла в I чтении проект федерального бюджета на 2026-2028 годы. Силуанов сообщил, что Минфин проработает озвученные поправки и предложения ко II чтению"
562,-0.5112,0.3333333333333333,0.7240873098373413,237352.13333333333,15,"30-летний англичанин Гаррисон Маршалл живёт в центре Лондона в мусорном баке, экономя на аренде и ЖКХ около 1500 фунтов (192 тысячи рублей) в месяц. Идея с контейнером возник случайно: его выселили из одной квартиры, а новую найти не успел. Контейнер ему подарили, а разместить его бесплатно разрешили на территории арт-мастерской. Новые «апартаменты» обходятся Гаррисону всего в 30 фунтов (4 тысячи рублей) в месяц. Он абсолютно счастлив и не планирует менять своё необычное жильё."
512,-0.005428571428571423,-0.2857142857142857,0.7959475602422442,258758.92857142858,14,"Главные заявления Путина: Россия готова после 5 февраля 2026 года продолжить в течение одного года придерживаться ограничений в соответствии с ДСНВ Россия не заинтересована в подстегивании гонки вооружений Россия примет решение о последующем сохранении годовых добровольных самоограничений по ДСНВ на основе анализа обстановки Россия в состоянии ответить на любые угрозы Россия полагает, что шаги по соблюдению ограничений в соответствии с ДСНВ принесут результат, если США ответят взаимностью Президент поручил профильным ведомствам РФ уделить особое внимание отслеживанию планов наращивания стратегических компонентов в системе ПРО США Полный отказ от наследия ДСНВ стал бы ошибочным Стратегическая стабильность в мире продолжает деградировать"
559,0.36264285714285716,-0.14285714285714285,0.7860194572380611,91168.71428571429,14,Подводный реактивный ранец разгоняет дайверов до 11 км/ч Британская компания CudaJet представила первый в мире подводный реактивный ранец с электрической тягой. Underwater Jetpack обеспечивает скорость до 11 км/ч и работает до 90 минут на одном заряде. Максимальная глубина погружения составляет 40 м. Новинка ориентирована на владельцев суперяхт и стоит от $30 621.
558,-0.43792857142857144,-0.42857142857142855,0.7788835721356528,198470.64285714287,14,"Развитие электроэнергетики хотят финансировать за счет повышения платежей Минэнерго предлагает профинансировать реализацию Генеральной схемы размещения энергообъектов до 2042 года, стоимость которой превышает 40 трлн рублей, за счет повышения платежей на энергорынке. Дополнительное строительство генерации и электросетей может к 2042 году увеличить цену электроэнергии вдвое — до 12,8 рублей за 1 кВт·ч. Промышленники считают развитие отрасли за счет кратного роста цен контрпродуктивным"
535,0.3038571428571428,-0.07142857142857142,0.8183806070259639,217314.2142857143,14,"Торгпред США Грир заявил, что встреча между Трампом и Си Цзиньпином еще может произойти, несмотря на ухудшение торговых отношений"
492,0.07835714285714286,0.0,0.796627572604588,172617.0,14,"На Украине пока не будет языковых патрулей из соображений экономического характера и рисков дестабилизации общества, рассказала языковой омбудсмен Елена Ивановская, передает «Страна». «Лично я не представляю, как сейчас донести такую инициативу до общества, значительная часть которого травмирована войной. Многие люди по разным причинам не имели возможности выучить украинский язык. При этом государство сегодня вынуждено сосредоточить основные ресурсы на финансировании оборонного сектора, поэтому не имеет достаточных возможностей для полноценного обеспечения языковых программ» Ивановская отметила, что некоторые действительно считают необходимым прибегать к «крупным штрафам и патрулированию» для решения языковых проблем. Следить за новостями РБК в Telegram"
498,0.0,1.0,0.7514477074146271,130250.07142857143,14,"Володин, выступая в Госдуме, сравнил Макрона, Мерца и Байдена с плесенью. «В мире будет меньше таких, как Байден, Макрон, Мерц. Потому что это плесень. Она будет гибнуть, когда лучи света нашей страны их достигнут», добавил он"
526,-0.409,0.5714285714285714,0.7605708113738469,201058.0,14,Правительство предложило Владимиру Путину денонсировать Европейскую конвенцию по предупреждению пыток и бесчеловечного или унижающего достоинство обращения или наказания
513,0.26321428571428573,-1.0,0.8127289456980569,233476.0,14,"Госсекретарь США Марко Рубио встретится с главой МИД России Сергеем Лавровым в Нью-Йорке в среду, 24 сентября, в 12:00 по местному времени (19:00 мск), следует из графика американского дипломата, опубликованного на сайте Госдепартамента. Встреча пройдет на полях Недели высокого уровня Генеральной Ассамблеи ООН, которая продлится с 23 по 29 сентября. Судя по графику, на российско-американские переговоры заложен один час — уже в 13:00 у Рубио встреча с министрами иностранных дел государств-членов Совета сотрудничества арабских государств Персидского залива. Лавров возглавляет российскую делегацию на мероприятиях ООН. Глава МИД прилетел в Нью-Йорк ранним утром, его выступление ожидается 27 сентября"
