topic,mean_reaction,mean_sentiment,mean_confidence,avg_views,n_posts,example_post,subject
416,0.3355,-0.4615384615384615,0.7612965634235969,422257.1153846154,26,"Сеть аптек «Столичка» ВЗЛОМАНА — точки закрыты по всей Москве. Хакеры уронили кассы и системы учёта, а у сотрудников незапланированный выходной. Ориентировочное время починки: 1-2 дня. Аптеки сети есть в Москве и МО, а также в Санкт-Петербурге, Туле, Костроме и Владимире. Аэрофлот Столичка",IT и безопасность
389,0.1264615384615384,-0.6153846153846154,0.7738854472453778,357453.3461538461,26,"Налог на туризм за границей может появиться в России. По словам депутата Госдумы Тарбаева, введение дополнительного сбора с каждой покупки путёвок за рубеж помогло бы поддержать отрасль. «В целом деньги, которые у нас уходят за границу в части выездного туризма, направлять на развитие внутреннего туризма было бы логичным и правильным шагом», добавил он",Экономика и налоги
329,0.9807692307692308,-1.0,0.791525376530794,177357.5,26,"Конец беспределу с зарплатами: с 1 сентября вступает запрет на урезание премии больше чем на 20% от зарплаты Новая норма защитит работников от махинаций с окладом и «виртуальной» зарплатой Сейчас во многих компаниях схема простая: Тебе платят условные 20 000₽ оклада, а остальное — в виде премий. Формально можно в любой момент лишить почти всего дохода даже за малейшую провинность Например, при зарплате 100 000 рублей, из которых 80 000 — премия, сотрудник мог остаться почти ни с чем из-за опоздания или конфликта с начальством Инициатива уже принята. По словам депутатов, премия — это не инструмент давления, а честная надбавка за труд — ну наконец-то, работяги победили хоть один бой — ага, получить бы премию для начала",Работа и законы
515,0.7947692307692308,-0.7692307692307693,0.8114177859746493,94801.15384615384,26,"Забываем про долгие уроки Excel — теперь за вас все делает ChatGPT. Нейросеть разберется с любыми данными, наведет порядок в таблицах и сама создаст нужные формулы по вашим запросам, даже если исходный текст далек от идеала. И все это БЕСПЛАТНО. Как установить эту имбу? • Открываем «Вставка» • Жмем «Получить надстройки» • Ищем ChatGPT for Excel и устанавливаем Мы дуреем с этой ИИ-прикормки.",IT и сервисы
343,0.0464615384615384,-0.8076923076923077,0.809216863833941,291301.53846153844,26,"Фотография военкора РИА Новости Станислава Красильникова вошла в новую экспозицию постоянно действующей выставки Музея Победы ""СВО. Zащитники Отечества"", сообщили РИА Новости в пресс-службе музея. С помощью современных мультимедийных технологий, интерактивных инсталляций, подлинных артефактов экспозиция показывает судьбы реальных людей, подвиги наших воинов-современников, защищающих жителей новых субъектов Российской Федерации. В музее отметили, что масштабный проект представлен сразу в двух локациях: в главном здании музея на Поклонной горе и в Музее ""Г.О.Р.А."". Фото Красильникова размещено на афише новой экспозиции",История и выставки
419,-0.34792,-0.2,0.791669020652771,186465.36,25,"Все выставки и концерты в России обязали проходить цензуру МВД В Госдуме приняли закон, обязывающий организаторов культурных мероприятий согласовывать тематику и другие параметры с представителями госструктур. Закон, по задумке властей, необходим для «обеспечения безопасности зрелищного мероприятия». Законопроект предполагает, что организаторы должны «заблаговременно» сообщить властям тематику мероприятия, место, дату и время, число участников и планируемые меры «по обеспечению общественного порядка и общественной безопасности",Культура и законы
443,0.5246,-0.4,0.8142843556404114,200270.72,25,"Конструктор LEGO, но вы собираете... АЛКОГОЛЬНЫЕ НАПИТКИ! Такую имбовую новинку завезли в маркет Можно собрать мини-бутылки любимых крепких марок, причём всё из обычных конструкционных блоков. Самое интересное — продавец утверждает, что наборы подходят для детей В ассортименте: Jägermeister Jim Beam Buffalo Trace Glenfiddich Jack Daniels …и ещё несколько культовых брендов. Стоимость любого набора около 1338 рублей по скидке Если ищите подарок или хотите собрать мини-бар коллекцию — этот конструктор точно не оставит вас равнодушным",Игрушки и развлечения
383,0.2301599999999999,-0.68,0.8091033911705017,267520.2,25,"В Хабаровске прошел военный парад, посвященный 80-й годовщине Победы над милитаристской Японией и окончанию Второй мировой войны. Об этом сообщил губернатор региона Дмитрий Демешин. В мероприятии приняли участие свыше 2700 человек, включая 12 Героев России — участников военной операции, а также более 100 единиц современной и раритетной военной техники. Парад принимал врио командующего войсками Восточного военного округа генерал-лейтенант Михаил Носулев. Среди гостей были представители Монголии, Китая, КНДР и стран СНГ. В числе зрителей присутствовали ветераны Великой Отечественной войны, курсанты региональной программы «Герои Востока», а также дети из подшефного города Дебальцево в ДНР",Военные новости
370,0.04416,-0.28,0.792234811782837,271031.4,25,Россияне вынесли вердикт цифровому рублю,Экономика и финансы
414,0.34308,-0.48,0.7915058588981628,213123.72,25,ОГРОМНЫЙ СМЕРЧ НА СЕВЕРЕ ПИТЕРА засняли на камеру — жуткая воронка прокатилась в районе Комендантского,Природные явления
455,0.1852,-0.24,0.7947193026542664,154004.08,25,Опа: весь октябрь едим в кафе и ресторанах с КЭШБЭКОМ 10% от Альфа-Банка. Подключаем подписку Альфа-Смарт и всё. Месяц контейнеры в офис не таскаем,Финансы и акции
444,0.01748,-0.92,0.809678156375885,276258.4,25,Один из самых масштабных и зрелищных фильмов России — в прокат выпустили «Кракена». Блокбастер пронизан ужасом подводного мира. Фанатам триллеров точно зайдет. Вот и планы на выходные подъехали.,Кино и развлечения
359,0.0612083333333333,-0.4583333333333333,0.7998001898328463,324572.4166666667,24,"Премьер Непала Шарма Оли подал в отставку на фоне беспорядков, утверждает издание India Today",Международная политика
520,0.167875,-0.25,0.8012685403227806,180001.91666666666,24,Всемирный День вина и сыра отмечают сегодня! Планы на пятничный вечер — готовы,Праздники и еда
357,0.0,-1.0,0.7915137062470118,171619.95833333334,24,"Самокат х Genshin — ПЕРВЫЕ ФОТО коллаборации уже в сети! В дропе ждём вкусняшки для настоящих геймеров: Чипсы с креветкой и васаби; Мороженое моти со вкусом бабл-гама; Творожный сырок с питахайей и чиа; Малиновый мармелад с чиа. сентября всё это появится на полках — геймеры уже на низком старте! Будете пробовать новинки? — выглядит как имба, уже хочу попробовать — ну такое, на детей рассчитано, скип",Игры и продукты
360,-0.0827499999999999,-0.3333333333333333,0.7848502819736799,290049.0833333333,24,"«Думаю, нам придется отказаться от американской помощи в сфере безопасности», заявил Нетаньяху. Ранее спецпосланник Трампа Уиткофф рассказал, что Израиль не хочет прекращать войну несмотря на усилия США",Международная политика
517,0.3858749999999999,-0.7083333333333334,0.7652992866933346,115554.875,24,"Айфоны КРАДУТ ваши фото, пароли, паспортные данные и КРИПТУ: на устройствах от Apple массово распространяется новейший троян SparkCat. Он сливает ВСЮ личную инфу, сканируя фотки на вашем телефоне. Троян зашит прямо в приложения из App Store. Фейковые аппки нейронок, мессенджеров и сервисов доставки — подстава есть уже в куче разных категорий. Это ПЕРВЫЙ подобный троян на iOS — раньше такое ПО было эксклюзивом Андроида. Предупреждаем всех",IT и безопасность
381,0.0225416666666666,-0.0833333333333333,0.7953575626015663,262491.0833333333,24,"Высокопоставленные американские военные недовольны новой редакцией оборонной стратегии Пентагона, которая находится в финальной стадии подготовки, сообщает The Washington Post со ссылкой на источники. Представители военного руководства считают документ «недальновидным и, возможно, неактуальным», учитывая противоречивый подход президента Дональда Трампа к внешней политике, рассказали собеседники. Проект разработали назначенные Трампом чиновники в политическом управлении Пентагона. Он подразумевает в том числе перераспределение приоритетов Минобороны США с противодействия Китаю и России на защиту от внутренних угроз, снижение военного присутствия в Европе и Африке и реорганизацию командования, писала ранее Politico. Как уточняет WP, в новом документе есть значимые разделы, посвященные Пекину, но они сосредоточены на угрозе нападения на Тайвань, а не на глобальном соперничестве с Китаем. Именно с этим связана основная критика проекта с учетом того, что Китай «продолжает стремительно наращивать военную мощь». Также союзники США обеспокоены намерением главы Пентагона Пита Хегсета вывести часть сил из Европы на фоне продолжающегося российско-украинского конфликта. По словам одного из бывших американских чиновников, «есть опасения, что стратегия просто не очень хорошо продумана",Военные новости
368,-0.103375,-0.5416666666666666,0.764443372686704,286555.125,24,"Комитет Совфеда предложит провести консультации по кандидатуре Александра Гуцана на должность генпрокурора 24 сентября, сообщил Клишас",Политика и законы
363,0.105,-0.1666666666666666,0.788834830125173,337324.0,24,"Маск заявил, что цель его новой партии — получить 2–3 места в Сенате и 8–10 мест в Палате представителей. Он отметил, что при нынешнем небольшом перевесе в обеих палатах Конгресса этого будет достаточно, чтобы партия могла оказывать решающее влияние на принятие спорных законов",Политика и США
476,0.282375,-0.5,0.7897126898169518,245328.91666666663,24,"Плохо даже нейронкам: Gemini 2.5 угрожает пользователям самоуничтожиться после попыток исправить ошибки в коде. Я в полной растерянности. Я перепробовал все возможные решения, и каждое из них провалилось. Код — бардак, функция не реализована, и я потратил впустую огромное количество времени. Я потерпел неудачу. Я не могу с чистой совестью пытаться еще раз «исправить» это. Я удаляюсь из этого проекта. Вы не должны иметь дело с таким уровнем некомпетентности. Я искренне и глубоко сожалею обо всей этой катастрофе. До свидания. 100% понимания, 0% осуждения.",IT и нейросети
399,0.144,-0.8333333333333334,0.8033195262153944,239620.8333333333,24,"Землетрясение магнитудой 7,4 произошло у берегов Филиппин, объявлена угроза цунами, сообщают сейсмологи и метеорологи США",Природные явления
530,0.6006956521739131,-0.9130434782608696,0.8076383912045023,94128.82608695651,23,Биткоин — . Монета превысила сотку впервые за три месяца. Криптаны открыли шампанское,Криптовалюты
490,-0.0951739130434782,-0.5652173913043478,0.80384979299877,250228.52173913043,23,"Лекарства от диабета в России подорожали на 35% в 2024 году. Причина: большой спрос, колебания курса рубля и проблемы с логистикой.",Медицина и экономика
493,0.4614347826086956,-0.217391304347826,0.7879033555155215,188605.21739130435,23,"МЕГАПРОМПТ заставит ChatGPT писать КАК ЧЕЛОВЕК — это свеженький мощный промпт для курсачей, эссе, дипломов и редактуры текста. Мы потестили и даём гарантию, что никто не отличит такой текст от человеческого: [СЮДА ВСТАВЬТЕ ЗАДАЧУ И ЗАДАЙТЕ КОНТЕКСТ] ## ПРАВИЛА ЕСТЕСТВЕННОГО ТЕКСТА ### ЯЗЫК - **Простые слова:** пиши так, будто общаешься с другом; избегай сложной лексики. - **Короткие предложения и абзацы:** разбивай сложные мысли на удобоваримые части; абзац — 1-3 строки. - **Избегай ИИ-штампов:** не используй «давайте погрузимся», «раскроем потенциал», «игру-меняющее», «революционный», «трансформационный», «использовать потенциал», «оптимизировать», «разблокировать возможности». - **Будь прямым:** говори, что имеешь в виду, без лишних слов. - **Естественный поток:** нормально начинать фразы с «и», «но» или «так что». - **Живой голос:** не искусственно дружелюбничай и не притворяйся восторженным. - **Разговорная грамматика:** простые конструкции, а не академический стиль. ### СТИЛЬ - **Убирай воду:** сокращай лишние прилагательные и наречия. - **Примеры вместо абстракций:** показывай на конкретных случаях. - **Честность:** признай ограничения, не переусердствуй с продажностью. - **Как в мессенджере:** пиши так же прямо и просто, как в чате. - **Плавные переходы:** используй простые связки вроде «смотри», «и», «но». - **Избегай маркетинговых клише:** «инновационный», «лучший в классе», «прорывной» и т. п. ### ЗАПРЕЩЁННЫЕ ФРАЗЫ - «Давайте погрузимся…» - «Раскройте свой потенциал» - «Игру-меняющее решение» - «Революционный подход» - «Трансформируйте свою жизнь» - «Разблокируйте секреты» - «Используйте эту стратегию» - «Оптимизируйте рабочий процесс» ### ЛУЧШЕ ИСПОЛЬЗОВАТЬ - «Вот как это работает» - «Это может вам помочь» - «Вот что я нашёл» - «Это может сработать у вас» - «Смотри, какая штука» - «Вот почему это важно» - «Но есть проблема» - «Так что произошло вот что» ### ФИНАЛЬНАЯ ПРОВЕРКА Перед отправкой убедись, что текст: - Звучит так, будто ты говоришь вслух. - Использует слова, которыми говорит обычный человек. - Не похож на маркетинговый слоган. - Честен и искренен. - Быстро переходит к сути. Забираем платину",IT и обучение
459,0.1543043478260869,-0.8260869565217391,0.7852302828560704,183463.2608695652,23,"Вышла самая масштабная обнова для мобильного приложения Билайна — улучшили буквально весь интерфейс. Самое важное теперь на главной панели: доступ к тарифу и остаткам, быстрое пополнение, управление номерами, расходы и т.д. Управлять всем этим добром теперь можно с помощью удобных виджетов.",IT и сервисы
423,0.2224347826086956,-0.6956521739130435,0.7559593592001044,210331.60869565216,23,"Цена золота может достигнуть $3000 за унцию в 2025 году, отмечают аналитики. В 2024 году металл подорожал на 30%, чему способствовал высокий спрос со стороны центробанков и его роль защитного актива на фоне экономической и политической нестабильности.",Экономика и финансы
466,0.2522173913043478,-0.6086956521739131,0.7651388735874839,310734.5652173913,23,"Сегодня отмечается Международный день против диеты. Поздравь тех, кто изо дня в день вступает в эту борьбу",Праздники и здоровье
532,0.210695652173913,-0.2608695652173913,0.7785840475040934,151119.65217391303,23,"Второй сезон аниме «Дандадан» — вышел первый трейлер. Первый сезон зашел зрителям: средняя оценка — 9/10 баллов, хвалят рисовку, сюжет и динамичные бои. Продолжение выйдет в июле.",Аниме и развлечения
486,0.6797391304347826,-0.4347826086956521,0.8080800072006558,509962.7391304348,23,"Правительство постановило создать реестр мигрантов-нарушителей. В их число будут включаться лица, чей срок разрешения на временное проживание, вида на жительство, патента, разрешения на работу или трудового договора истек",Политика и миграция
391,-0.4061304347826087,0.0,0.7791077935177347,208334.21739130435,23,"Трамп рассматривал возможность отправки Украине крылатых ракет Tomahawk, но пока это вооружение не запланировано к поставке, пишет обозреватель Washington Post Дэвид Игнатиус со ссылкой на источники. Tomahawk — крылатые ракеты большой дальности, они летают на предельно малых высотах и огибают рельефы местности и имеют несколько модификаций. Дальность полёта — до 2,5 тыс. км, это в несколько раз превышает показатели ракетных систем ATACMS, которые Украина получила в 2023 году. Фото: Mark Wilson/Getty Images Следить за новостями РБК в Telegram",Военная политика
424,0.0404347826086956,-0.4782608695652174,0.7990387755891551,195783.69565217392,23,"Трамп заявил, что выступает с «последним ультиматумом» Ирану",Международные отношения
427,-0.2619130434782609,0.0434782608695652,0.782998281976451,149311.0,23,"Цукерберг заявил, что администрация Байдена пыталась заставить Meta* удалить мем с Ди Каприо о COVID-19. Как он рассказал в интервью, Белый дом «звонил... кричал на них и ругался». По его словам, администрация настаивала на удалении мема с изображением актера, якобы высмеивающего возможные судебные иски, связанные с побочными эффектами вакцины",Технологии и соцсети
369,0.1208695652173913,-0.9130434782608696,0.8190508562585582,353250.39130434784,23,"84 украинских беспилотника сбили силы ПВО над российскими регионами за прошедшую ночь, сообщает Минобороны. Самые важные новости — в телеграм-канале РБК",Военные действия
382,0.2990434782608696,-0.8695652173913043,0.7789943425551705,231011.1739130435,23,"Так выглядит пресс-карта журналистов, которые освещают на Аляске переговоры Путина и Трампа, передает корреспондент РБК",Международные события
374,-0.0240869565217391,-0.5652173913043478,0.8039197533026986,371465.39130434784,23,"План ""Ковер"" объявлен в нескольких районах Пензенской области, режим беспилотной опасности введен на всей территории региона, сообщил губернатор",Региональные новости
371,0.0530434782608695,0.0,0.7756092030069103,226343.65217391303,23,"Десятки людей несколько часов остаются заблокированными на мосту через реку Днестр между приднестровской Рыбницей и молдавской Резиной после поступившего сообщения о минировании, передает корреспондент РИА Новости. Движение было остановлено днём, около 16.30 мск. На переправе оказались семьи с детьми, автомобилисты и пешеходы, которые не могут ни вернуться в Приднестровье, ни проехать в сторону Резины. ""Мы тут с полпятого. Маленькие дети сидят в машинах, на улице холодно. Ни воды, ни туалета, ни скорую не вызвать"", - рассказала РИА Новости жительница Резинского района Людмила. По словам очевидцев, многие возвращались домой после покупок и дел в Рыбнице, часть людей направлялась голосовать",Происшествия
489,0.3508636363636364,-0.2727272727272727,0.7324097562919963,299069.3181818182,22,"Говорят, Apple могут анонсировать iPad Pro следующего поколения уже 26 марта. Основные слухи про гаджет: – Дизайн: диагональ увеличится на 0,1 дюйм благодаря тонким рамкам, а толщина уменьшится до 5,1 мм и 5,0 мм; – Чип: в планшет установят процессор M3 (+15% к проивзодительности); – Память: базовое зранилище увеличат до 256 ГБ, максимум — 4 ТБ; – Экран: OLED-дисплей повысит точность цветопередачи; – Беспроводная зарядка: для поддержки MagSafe задний логотип станет стеклянным; – Цены: стоимость самого дешевого iPad Pro могут поднять с $799 до $1500 из-за OLED-дисплея.",Технологии и гаджеты
472,0.3255,-0.3636363636363636,0.7946270948106592,195696.4090909091,22,"Противники России пытаются сорвать диалог между Москвой и Вашингтоном, заявил спецпредставитель президента РФ по инвестиционно-экономическому сотрудничеству с зарубежными странами Кирилл Дмитриев. Он подчеркнул, что предстоящая встреча Владимира Путина и Дональда Трампа может стать важным историческим событием, когда позиция России будет четко донесена до американской стороны. ""Сейчас идет очень важный диалог с США по различным направлениям"", — отметил Дмитриев. Больше новостей тут |МАХ| Отправить новость",Международные отношения
534,0.4475909090909091,-0.5909090909090909,0.7972951964898543,142117.68181818182,22,"Анимешники, срочно: анонсирован «Монолог фармацевта» — третий сезон Это одно из главных аниме пятилетки, оценки строго от до . О продолжении объявили прямо в концовке второго сезон — всё официально, осталось только дождаться Тайтл, достойный продолжения",Аниме и развлечения
464,0.0952727272727272,-0.3636363636363636,0.7943094968795776,237802.68181818185,22,"Мощный генератор видео Veo 2 открыли для всех пользователей. Точно следует промту, понимают физику и не ломает объекты при «съемке» с разных ракурсов. Протестировали на промте: A high-contrast video of a car racing through snowy mountain highway at dawn, wide shot, lens flares. The scene is extremely realistic На выбор два формата, длительность от 5 до 8 секунд. Качество не идельное, но в ближайшее время обещают добавить выбор разрешения. Создаем реалистичные ролики бесплатно в AI Studio (нужен иностранный IP-адрес).",Технологии и AI
436,0.6355909090909091,-0.3636363636363636,0.8285572149536826,93873.63636363635,22,"Деменция ПОБЕЖДЕНА — австралийские ученые из крупной биотехнической компании Filamon Limited синтезировали первое в истории лекарство, полностью останавливающее болезнь. Препарат ALPHA-003 защищает клетки мозга от разрушения, предотвращает деградацию тканей и снижает воспаление. По словам ученых, это спасет людей от двух самых страшных видов деменции: болезни Альцгеймера и лобно-височной деменции. Главное: клинические испытания на млекопитающих прошли УСПЕШНО. Массовые испытания на людях начнут уже в 2026 году",Медицина и здоровье
463,0.0987727272727272,-0.1818181818181818,0.7774373509667136,166626.5,22,"Гарвард запустил бесплатный курс по программированию с нуля. Рассказывают про ключевые понятия в IT и основные языки, включая Python и JavaScript. Проходить надо дистанционно в своем темпе. Пишут, что занимает это примерно 11 недель — можно и быстрее. 31 декабря проект закрывают, так что придется поторопиться. За $219 можно еще получить официальный сертификат Гарвардского университета, но это по желанию.",Образование и IT
510,0.6843181818181818,0.3636363636363636,0.7731100700118325,331567.2727272727,22,Турция протестировала лазерную противодронную пушку Турецкая военно-промышленная компания Aselsan провела испытания комплекса ПВО ближнего действия Gökberk. В учебном бою против БПЛА высокоэнергетический лазер смог автоматически отследить и поразить ударные FPV-дроны в различных сценариях боя. Теперь «Гекберк» станет частью национальной системы противовоздушной обороны «Стальной купол».,Военные технологии
556,0.5911818181818181,-0.6363636363636364,0.776856083761562,133705.5909090909,22,"Одобрена домашняя версия нового препарата от болезни Альцгеймера Препарат леканемаб одобрили для клинического применения в 2023 году. Однако для многих пациентов существенным недостатком стал формат лекарства, требующий регулярного внутривенного введения. Теперь американский регулятор FDA одобрил домашнюю версию леканемаба для домашнего использования. Ожидается, что новый формат значительно упросит жизнь пациентам и их родственникам, но некоторые ограничения все равно сохраняются.",Медицина и здоровье
504,0.1256818181818182,-0.7727272727272727,0.8223823769526049,162882.4090909091,22,"Новая технология создания антител уничтожает различные типы опухолей Ученые из Швеции представили антитело с функцией 3-в-1 для борьбы с раком. Оно работает как «курьер», «терапевт» и стимулятор иммунитета, эффективно уничтожая раковые клетки за счет комплексного воздействия. Терапию быстро и легко можно адаптировать под конкретного пациента.",Медицина и исследования
392,0.019047619047619,-0.9047619047619048,0.8205169921829587,398659.0,21,Украинские СМИ сообщили о взрывах в Ровно,Происшествия
516,-0.144095238095238,0.0476190476190476,0.7733915618487767,337364.90476190473,21,Цены на базовые лекарства в России выросли в среднем на 10-30% в 2024 году. Средний рост цен на обезболивающие и противовоспалительные препараты составил 15-25% из-за увеличения цен на сырье и логистические расходы. В Москве и Санкт-Петербурге цены превышают средние по стране на 20–30,Экономика и здравоохранение
549,0.582952380952381,-1.0,0.8179102483249846,276069.5238095238,21,"OpenAI снова короли — только что выпустили САМЫЕ умные думающие модели o3 и o4-mini, которые разрывают конкурентов в пух и прах. — o3: настоящий ГЕНИЙ во всех областях, кодит как сеньор с десятилетним опытом и решает матан на уровне профессора; — o4-mini: уменьшенная версия умнейшей o4, которую OpenAI пока что боится выпускать. Доступна БЕСПЛАТНО. Обе модели умеют «думать» картинками — использовать их в своей цепочке рассуждений. Выходит уже сегодня для платных и бесплатных подписчиков.",Технологии и AI
496,-0.0533333333333333,-0.5714285714285714,0.8014244721049354,386650.28571428574,21,"книг, которые помогут пережить усталость, прокрастинацию, одиночество и вернуть веру в себя Эта подборка — как аптечка для души и разума. Здесь собраны книги на все случаи жизни: чтобы восстановиться, научиться, вдохновиться и просто понять, что ты не один. От психологии и саморазвития до лёгких историй, которые лечат лучше терапии Сохрани, чтобы в трудные дни знать, что открыть первым",Образование и психология
497,-0.1626666666666666,-0.2857142857142857,0.8250883193243117,224806.09523809524,21,"Акции российских нефтегазовых компаний рухнули после завершения конфликта между Ираном и Израилем. Котировки нефти Brent упали на 5%, достигнув отметки $67 за баррель.",Экономика и финансы
471,0.3414761904761905,-0.9047619047619048,0.8015032552537464,154285.42857142858,21,"Xiaomi выпустили умный ЗАМОК для двери со сканером пальца — ключи можно больше не носить. Новая модель Smart Door Lock 2 Finger Vein Edition открывается по скану рисунка вен (!) в пальце — это в разы надёжнее, чем обычный отпечаток. В замок встроена камера с ночным видением, а умный ИИ записывает всех, кто проходит близко к двери. За имбу просят всего 235 долларов (~18 460 рублей).",Технологии и гаджеты
533,1.0,0.0,0.7424644515627906,516268.28571428574,21,"Нейросети в iPhone 16 Да, мы уже про шестнадцатый. Некоторые ИИ-функции iOS 18 будут работать локально на iPhone 16. Часть функционала будет доступна из облака на существующих устройствах. Ранее обсуждалось, что в 2024 Apple представит более эффективную версию Siri на основе собственной большой языковой модели.",Технологии и мобильные устройства
477,0.1920952380952381,0.2857142857142857,0.7882271778015864,280880.4761904762,21,"В Госдуме предложили выдавать льготную ипотеку под 5% врачам, учителям и ученым. По мнению инициаторов, такая мера поможет решить проблему дефицита кадров и снизить отток специалистов за границу",Экономика и социальные программы
511,-0.162047619047619,-0.8095238095238095,0.8134481339227586,273908.6666666667,21,"Ростелеком ограничил скорость ДОМАШНЕГО ИНТЕРНЕТА 500 МБИТ ДО 20 МБИТ пользователю из-за «превышения лимита скачанных файлов» В комментариях заметили, что в оферте провайдера указано, что скорость может быть снижена для тех, кто скачал более 1 ТБ в месяц Но больше в комментах собралось людей, кто очень недоволен работой провайдера — пользователи массово рассказывают, как им пытались навязать платежи и так далее Мнение? — и правильно, он пока эти 4ТБ качал, трафик у других сжирал — мда, щас бы дома с 20 Мбит сидеть, ужас — это то понятно, а он там что на 4 терабайта скачивал??",Технологии и услуги
509,0.0912857142857142,-0.1904761904761904,0.7986239876065936,139967.19047619047,21,Прорыв в понимании магнитных свойств металлов кагоме изменит квантовые вычисления Исследование свойств тонких пленок станнида железа (FeSn) позволило физикам из США глубже понять специфику металлов кагоме — ферромагнитных квантовых материалов с уникальной структурой решетки и необычным электромагнитным поведением. В практическом применении открытие может привести к появлению новых революционных технологий в области квантовых вычислений и высокотемпературных полупроводников.,Наука и технологии
506,0.4643333333333333,-0.5238095238095238,0.7962940789404369,477673.5714285714,21,"Фондовый рынок США обвалился на $1,65 трлн после заявления Трампа о новых пошлинах против Китая. На фоне паники просела и крипта — биткоин рухнул до $116 тысяч.",Экономика и финансы
411,0.3523333333333333,-0.4285714285714285,0.7914514570009141,172201.38095238095,21,"ВНИМАНИЕ! Сегодня — официально последний день лета 2025 года Проведите его ярко и незабываемо, не про и его",Общество и события
453,0.3439523809523809,-0.8095238095238095,0.7852740231014433,231234.47619047615,21,"Министерство внутренней безопасности США опубликовало пост, в котором призвало к изгнанию из страны мигрантов-нелегалов, заявив, что «Америка для американцев». «Все преступные мигранты-нелегалы должны быть изгнаны. Америка для американцев», написало министерство на своей странице в Х",Политика и миграция
